trade_id,business_date,order_id,account_id,customer_id,instrument_id,trade_side,trade_timestamp,executed_quantity,executed_price,brokerage_fee,tax_amount
TRD00001021,2026-04-19,ORD202604190001656,ACC000417,CUST000203,INS00031,SELL,2026-04-19T10:10:43,50,1584.07,23.76,14.26
TRD00001022,2026-04-19,ORD202604190001657,ACC000476,CUST000028,INS00107,BUY,2026-04-19T09:43:18,5,2296.66,5.00,2.07
TRD00001023,2026-04-19,ORD202604190001660,ACC000680,CUST000068,INS00012,BUY,2026-04-19T10:38:29,2,454.47,5.00,0.16
TRD00001024,2026-04-19,ORD202604190001665,ACC000054,CUST000005,INS00038,SELL,2026-04-19T10:39:00,10,1113.99,5.00,2.01
TRD00001025,2026-04-19,ORD202604190001666,ACC000254,CUST000423,INS00059,BUY,2026-04-19T10:11:06,20,1881.26,11.29,6.77
TRD00001026,2026-04-19,ORD202604190001669,ACC000189,CUST000108,INS00003,SELL,2026-04-19T10:38:47,10,1716.06,5.15,3.09
TRD00001027,2026-04-19,ORD202604190001671,ACC000189,CUST000108,INS00100,BUY,2026-04-19T10:11:06,100,2014.13,60.42,36.25
TRD00001028,2026-04-19,ORD202604190001673,ACC000532,CUST000361,INS00040,BUY,2026-04-19T09:43:21,5,610.03,5.00,0.55
TRD00001029,2026-04-19,ORD202604190001674,ACC000039,CUST000148,INS00019,SELL,2026-04-19T10:11:09,100,2221.54,66.65,39.99
TRD00001030,2026-04-19,ORD202604190001677,ACC000186,CUST000419,INS00111,BUY,2026-04-19T10:11:30,20,1330.88,7.99,4.79
TRD00001031,2026-04-19,ORD202604190001678,ACC000227,CUST000488,INS00106,SELL,2026-04-19T09:43:31,1,619.10,5.00,0.11
TRD00001032,2026-04-19,ORD202604190001681,ACC000509,CUST000312,INS00037,BUY,2026-04-19T10:11:13,50,2063.05,30.95,18.57
TRD00001033,2026-04-19,ORD202604190001682,ACC000202,CUST000160,INS00108,BUY,2026-04-19T09:43:22,20,1166.26,7.00,4.20
TRD00001034,2026-04-19,ORD202604190001687,ACC000701,CUST000229,INS00006,BUY,2026-04-19T10:11:24,50,1161.33,17.42,10.45
TRD00001035,2026-04-19,ORD202604190001688,ACC000460,CUST000351,INS00011,SELL,2026-04-19T10:39:38,1,1981.88,5.00,0.36
TRD00001036,2026-04-19,ORD202604190001689,ACC000669,CUST000083,INS00039,BUY,2026-04-19T10:39:33,10,1936.23,5.81,3.49
TRD00001037,2026-04-19,ORD202604190001691,ACC000346,CUST000048,INS00064,BUY,2026-04-19T09:43:46,1,593.42,5.00,0.11
TRD00001038,2026-04-19,ORD202604190001694,ACC000083,CUST000038,INS00035,BUY,2026-04-19T10:11:41,50,1071.49,16.07,9.64
TRD00001039,2026-04-19,ORD202604190001697,ACC000789,CUST000147,INS00001,BUY,2026-04-19T09:43:40,25,689.49,5.17,3.10
TRD00001040,2026-04-19,ORD202604190001700,ACC000177,CUST000401,INS00105,SELL,2026-04-19T10:11:57,50,977.96,14.67,8.80
TRD00001041,2026-04-19,ORD202604190001702,ACC000340,CUST000285,INS00030,SELL,2026-04-19T09:43:47,5,1843.96,5.00,1.66
TRD00001042,2026-04-19,ORD202604190001703,ACC000783,CUST000228,INS00117,SELL,2026-04-19T09:43:58,2,2370.80,5.00,0.85
TRD00001043,2026-04-19,ORD202604190001704,ACC000238,CUST000398,INS00114,BUY,2026-04-19T09:43:56,50,2034.42,30.52,18.31
TRD00001044,2026-04-19,ORD202604190001705,ACC000074,CUST000229,INS00066,BUY,2026-04-19T09:43:43,100,1968.82,59.06,35.44
TRD00001045,2026-04-19,ORD202604190001706,ACC000081,CUST000030,INS00108,BUY,2026-04-19T09:43:58,5,1623.66,5.00,1.46
TRD00001046,2026-04-19,ORD202604190001707,ACC000320,CUST000278,INS00048,BUY,2026-04-19T10:12:20,100,2169.67,65.09,39.05
TRD00001047,2026-04-19,ORD202604190001708,ACC000739,CUST000162,INS00065,BUY,2026-04-19T10:41:00,20,2249.38,13.50,8.10
TRD00001048,2026-04-19,ORD202604190001712,ACC000255,CUST000425,INS00108,BUY,2026-04-19T10:41:12,10,975.97,5.00,1.76
TRD00001049,2026-04-19,ORD202604190001715,ACC000073,CUST000349,INS00035,BUY,2026-04-19T10:12:31,1,1483.18,5.00,0.27
TRD00001050,2026-04-19,ORD202604190001717,ACC000252,CUST000375,INS00063,BUY,2026-04-19T10:41:25,20,1648.26,9.89,5.93
TRD00001051,2026-04-19,ORD202604190001718,ACC000487,CUST000495,INS00014,SELL,2026-04-19T10:13:00,100,1442.45,43.27,25.96
TRD00001052,2026-04-19,ORD202604190001721,ACC000095,CUST000415,INS00057,SELL,2026-04-19T10:13:04,1,463.51,5.00,0.08
TRD00001053,2026-04-19,ORD202604190001725,ACC000726,CUST000442,INS00057,BUY,2026-04-19T10:12:45,2,1087.91,5.00,0.39
TRD00001054,2026-04-19,ORD202604190001726,ACC000296,CUST000380,INS00107,BUY,2026-04-19T10:41:33,2,1438.52,5.00,0.52
TRD00001055,2026-04-19,ORD202604190001728,ACC000001,CUST000370,INS00044,BUY,2026-04-19T10:13:02,5,2372.04,5.00,2.13
TRD00001056,2026-04-19,ORD202604190001729,ACC000556,CUST000062,INS00043,SELL,2026-04-19T10:13:18,1,2198.47,5.00,0.40
TRD00001057,2026-04-19,ORD202604190001730,ACC000212,CUST000304,INS00034,SELL,2026-04-19T10:41:55,2,1510.92,5.00,0.54
TRD00001058,2026-04-19,ORD202604190001732,ACC000659,CUST000297,INS00115,BUY,2026-04-19T10:41:46,2,1896.71,5.00,0.68
TRD00001059,2026-04-19,ORD202604190001734,ACC000371,CUST000170,INS00011,BUY,2026-04-19T10:12:56,100,735.28,22.06,13.24
TRD00001060,2026-04-19,ORD202604190001737,ACC000453,CUST000467,INS00044,BUY,2026-04-19T09:44:01,20,2362.93,14.18,8.51
TRD00001061,2026-04-19,ORD202604190001739,ACC000482,CUST000250,INS00015,SELL,2026-04-19T09:44:19,2,1201.13,5.00,0.43
TRD00001062,2026-04-19,ORD202604190001740,ACC000288,CUST000473,INS00054,BUY,2026-04-19T10:42:07,25,691.06,5.18,3.11
TRD00001063,2026-04-19,ORD202604190001741,ACC000453,CUST000467,INS00048,BUY,2026-04-19T09:44:19,1,976.90,5.00,0.18
TRD00001064,2026-04-19,ORD202604190001743,ACC000768,CUST000041,INS00079,SELL,2026-04-19T10:13:48,50,1094.19,16.41,9.85
TRD00001065,2026-04-19,ORD202604190001744,ACC000360,CUST000113,INS00021,SELL,2026-04-19T10:13:10,1,2009.09,5.00,0.36
TRD00001066,2026-04-19,ORD202604190001747,ACC000505,CUST000216,INS00034,BUY,2026-04-19T10:13:21,50,2136.41,32.05,19.23
TRD00001067,2026-04-19,ORD202604190001749,ACC000312,CUST000258,INS00119,SELL,2026-04-19T09:44:29,1,139.94,5.00,0.03
TRD00001068,2026-04-19,ORD202604190001752,ACC000116,CUST000109,INS00023,BUY,2026-04-19T10:14:03,20,1729.31,10.38,6.23
TRD00001069,2026-04-19,ORD202604190001755,ACC000117,CUST000469,INS00023,BUY,2026-04-19T10:14:10,25,1142.32,8.57,5.14
TRD00001070,2026-04-19,ORD202604190001756,ACC000566,CUST000071,INS00102,SELL,2026-04-19T09:44:37,20,2056.94,12.34,7.40
TRD00001071,2026-04-19,ORD202604190001759,ACC000242,CUST000276,INS00048,BUY,2026-04-19T09:44:50,20,2271.32,13.63,8.18
TRD00001072,2026-04-19,ORD202604190001760,ACC000768,CUST000041,INS00089,SELL,2026-04-19T10:13:55,10,1260.73,5.00,2.27
TRD00001073,2026-04-19,ORD202604190001761,ACC000049,CUST000103,INS00087,SELL,2026-04-19T10:43:43,50,694.16,10.41,6.25
TRD00001074,2026-04-19,ORD202604190001762,ACC000466,CUST000208,INS00095,BUY,2026-04-19T09:44:54,5,2121.96,5.00,1.91
TRD00001075,2026-04-19,ORD202604190001764,ACC000618,CUST000024,INS00057,BUY,2026-04-19T10:43:21,50,1839.75,27.60,16.56
TRD00001076,2026-04-19,ORD202604190001765,ACC000667,CUST000416,INS00022,SELL,2026-04-19T09:44:50,1,559.98,5.00,0.10
TRD00001077,2026-04-19,ORD202604190001766,ACC000487,CUST000495,INS00092,BUY,2026-04-19T10:43:35,1,1600.29,5.00,0.29
TRD00001078,2026-04-19,ORD202604190001767,ACC000337,CUST000076,INS00106,BUY,2026-04-19T10:14:33,1,709.38,5.00,0.13
TRD00001079,2026-04-19,ORD202604190001768,ACC000449,CUST000015,INS00093,BUY,2026-04-19T09:44:40,5,737.68,5.00,0.66
TRD00001080,2026-04-19,ORD202604190001770,ACC000709,CUST000494,INS00116,SELL,2026-04-19T10:14:41,2,2048.52,5.00,0.74
TRD00001081,2026-04-19,ORD202604190001771,ACC000347,CUST000483,INS00118,SELL,2026-04-19T10:43:40,25,715.87,5.37,3.22
TRD00001082,2026-04-19,ORD202604190001773,ACC000618,CUST000024,INS00091,SELL,2026-04-19T10:43:43,2,153.28,5.00,0.06
TRD00001083,2026-04-19,ORD202604190001776,ACC000434,CUST000173,INS00062,BUY,2026-04-19T10:14:54,5,2044.52,5.00,1.84
TRD00001084,2026-04-19,ORD202604190001779,ACC000617,CUST000004,INS00021,BUY,2026-04-19T09:44:59,10,659.32,5.00,1.19
TRD00001085,2026-04-19,ORD202604190001780,ACC000044,CUST000343,INS00051,BUY,2026-04-19T10:44:40,5,2258.11,5.00,2.03
TRD00001086,2026-04-19,ORD202604190001781,ACC000794,CUST000200,INS00072,BUY,2026-04-19T09:45:17,10,502.49,5.00,0.90
TRD00001087,2026-04-19,ORD202604190001782,ACC000261,CUST000185,INS00030,BUY,2026-04-19T10:44:43,5,2159.79,5.00,1.94
TRD00001088,2026-04-19,ORD202604190001784,ACC000531,CUST000024,INS00016,SELL,2026-04-19T10:15:10,1,1377.76,5.00,0.25
TRD00001089,2026-04-19,ORD202604190001791,ACC000111,CUST000131,INS00002,SELL,2026-04-19T10:45:08,50,2180.23,32.70,19.62
TRD00001090,2026-04-19,ORD202604190001792,ACC000307,CUST000126,INS00037,SELL,2026-04-19T10:14:51,1,1963.08,5.00,0.35
TRD00001091,2026-04-19,ORD202604190001794,ACC000400,CUST000210,INS00071,SELL,2026-04-19T10:15:20,5,991.61,5.00,0.89
TRD00001092,2026-04-19,ORD202604190001796,ACC000108,CUST000435,INS00047,SELL,2026-04-19T10:14:57,1,966.21,5.00,0.17
TRD00001093,2026-04-19,ORD202604190001800,ACC000108,CUST000435,INS00101,SELL,2026-04-19T10:15:10,100,956.23,28.69,17.21
TRD00001094,2026-04-19,ORD202604190001802,ACC000261,CUST000185,INS00101,BUY,2026-04-19T09:45:40,2,336.26,5.00,0.12
TRD00001095,2026-04-19,ORD202604190001804,ACC000706,CUST000033,INS00076,SELL,2026-04-19T10:15:41,2,1147.48,5.00,0.41
TRD00001096,2026-04-19,ORD202604190001806,ACC000596,CUST000267,INS00100,BUY,2026-04-19T10:15:27,5,126.99,5.00,0.11
TRD00001097,2026-04-19,ORD202604190001807,ACC000001,CUST000370,INS00091,BUY,2026-04-19T10:45:37,1,2255.90,5.00,0.41
TRD00001098,2026-04-19,ORD202604190001810,ACC000380,CUST000376,INS00001,BUY,2026-04-19T10:46:03,1,322.97,5.00,0.06
TRD00001099,2026-04-19,ORD202604190001811,ACC000623,CUST000152,INS00031,SELL,2026-04-19T10:16:01,2,435.86,5.00,0.16
TRD00001100,2026-04-19,ORD202604190001814,ACC000434,CUST000173,INS00024,BUY,2026-04-19T09:45:29,50,307.75,5.00,2.77
TRD00001101,2026-04-19,ORD202604190001816,ACC000433,CUST000382,INS00088,SELL,2026-04-19T10:46:00,1,129.38,5.00,0.02
TRD00001102,2026-04-19,ORD202604190001817,ACC000691,CUST000097,INS00074,SELL,2026-04-19T09:45:33,20,1386.87,8.32,4.99
TRD00001103,2026-04-19,ORD202604190001819,ACC000352,CUST000318,INS00036,SELL,2026-04-19T10:46:19,100,1887.23,56.62,33.97
TRD00001104,2026-04-19,ORD202604190001820,ACC000649,CUST000457,INS00026,BUY,2026-04-19T10:46:04,20,1955.00,11.73,7.04
TRD00001105,2026-04-19,ORD202604190001822,ACC000304,CUST000440,INS00088,SELL,2026-04-19T10:46:36,5,280.24,5.00,0.25
TRD00001106,2026-04-19,ORD202604190001824,ACC000562,CUST000400,INS00111,SELL,2026-04-19T10:46:42,20,2317.84,13.91,8.34
TRD00001107,2026-04-19,ORD202604190001825,ACC000614,CUST000037,INS00025,SELL,2026-04-19T10:46:24,10,2355.67,7.07,4.24
TRD00001108,2026-04-19,ORD202604190001827,ACC000562,CUST000400,INS00118,SELL,2026-04-19T09:46:02,5,1371.13,5.00,1.23
TRD00001109,2026-04-19,ORD202604190001828,ACC000608,CUST000274,INS00119,SELL,2026-04-19T10:16:23,20,1712.10,10.27,6.16
TRD00001110,2026-04-19,ORD202604190001829,ACC000484,CUST000108,INS00011,BUY,2026-04-19T10:46:48,25,2314.75,17.36,10.42
TRD00001111,2026-04-19,ORD202604190001830,ACC000014,CUST000021,INS00077,SELL,2026-04-19T09:46:03,1,1351.49,5.00,0.24
TRD00001112,2026-04-19,ORD202604190001831,ACC000671,CUST000323,INS00081,BUY,2026-04-19T09:46:02,20,1772.73,10.64,6.38
TRD00001113,2026-04-19,ORD202604190001832,ACC000147,CUST000256,INS00060,BUY,2026-04-19T10:16:31,50,331.18,5.00,2.98
TRD00001114,2026-04-19,ORD202604190001833,ACC000611,CUST000419,INS00088,BUY,2026-04-19T10:47:03,50,242.24,5.00,2.18
TRD00001115,2026-04-19,ORD202604190001834,ACC000562,CUST000400,INS00092,SELL,2026-04-19T10:46:44,25,2209.68,16.57,9.94
TRD00001116,2026-04-19,ORD202604190001836,ACC000085,CUST000017,INS00002,BUY,2026-04-19T10:16:42,5,2091.39,5.00,1.88
TRD00001117,2026-04-19,ORD202604190001838,ACC000467,CUST000363,INS00005,SELL,2026-04-19T10:16:26,100,761.33,22.84,13.70
TRD00001118,2026-04-19,ORD202604190001839,ACC000190,CUST000345,INS00060,SELL,2026-04-19T09:46:16,1,2219.38,5.00,0.40
TRD00001119,2026-04-19,ORD202604190001840,ACC000071,CUST000233,INS00002,BUY,2026-04-19T10:47:09,50,784.50,11.77,7.06
TRD00001120,2026-04-19,ORD202604190001841,ACC000283,CUST000305,INS00089,SELL,2026-04-19T09:45:54,2,128.24,5.00,0.05
TRD00001121,2026-04-19,ORD202604190001843,ACC000464,CUST000207,INS00113,SELL,2026-04-19T09:46:26,5,2328.36,5.00,2.10
TRD00001122,2026-04-19,ORD202604190001844,ACC000781,CUST000018,INS00044,SELL,2026-04-19T09:45:53,5,224.47,5.00,0.20
TRD00001123,2026-04-19,ORD202604190001846,ACC000111,CUST000131,INS00070,SELL,2026-04-19T09:46:01,50,1759.32,26.39,15.83
TRD00001124,2026-04-19,ORD202604190001847,ACC000654,CUST000481,INS00065,BUY,2026-04-19T10:47:55,20,1721.54,10.33,6.20
TRD00001125,2026-04-19,ORD202604190001848,ACC000785,CUST000328,INS00109,SELL,2026-04-19T09:46:24,20,817.33,5.00,2.94
TRD00001126,2026-04-19,ORD202604190001849,ACC000546,CUST000494,INS00063,BUY,2026-04-19T10:17:15,100,969.67,29.09,17.45
TRD00001127,2026-04-19,ORD202604190001851,ACC000432,CUST000203,INS00033,BUY,2026-04-19T09:46:21,5,2188.24,5.00,1.97
TRD00001128,2026-04-19,ORD202604190001853,ACC000301,CUST000140,INS00102,BUY,2026-04-19T09:46:11,10,812.56,5.00,1.46
TRD00001129,2026-04-19,ORD202604190001854,ACC000787,CUST000158,INS00006,BUY,2026-04-19T09:46:09,50,2045.46,30.68,18.41
TRD00001130,2026-04-19,ORD202604190001855,ACC000744,CUST000398,INS00072,BUY,2026-04-19T09:46:09,50,1287.60,19.31,11.59
TRD00001131,2026-04-19,ORD202604190001857,ACC000462,CUST000336,INS00119,SELL,2026-04-19T10:48:12,100,890.98,26.73,16.04
TRD00001132,2026-04-19,ORD202604190001858,ACC000130,CUST000369,INS00022,SELL,2026-04-19T09:46:23,50,836.17,12.54,7.53
TRD00001133,2026-04-19,ORD202604190001860,ACC000717,CUST000036,INS00024,SELL,2026-04-19T10:48:29,2,706.34,5.00,0.25
TRD00001134,2026-04-19,ORD202604190001861,ACC000002,CUST000264,INS00117,SELL,2026-04-19T09:46:45,100,381.94,11.46,6.87
TRD00001135,2026-04-19,ORD202604190001862,ACC000256,CUST000437,INS00025,BUY,2026-04-19T10:48:33,50,1730.39,25.96,15.57
TRD00001136,2026-04-19,ORD202604190001863,ACC000099,CUST000277,INS00046,SELL,2026-04-19T10:48:36,2,1306.84,5.00,0.47
TRD00001137,2026-04-19,ORD202604190001866,ACC000643,CUST000440,INS00022,BUY,2026-04-19T10:17:31,2,976.43,5.00,0.35
TRD00001138,2026-04-19,ORD202604190001868,ACC000246,CUST000075,INS00103,SELL,2026-04-19T10:48:40,20,877.40,5.26,3.16
TRD00001139,2026-04-19,ORD202604190001869,ACC000709,CUST000494,INS00018,SELL,2026-04-19T09:46:23,5,1745.53,5.00,1.57
TRD00001140,2026-04-19,ORD202604190001870,ACC000252,CUST000375,INS00071,BUY,2026-04-19T09:46:28,10,1510.99,5.00,2.72
TRD00001141,2026-04-19,ORD202604190001871,ACC000085,CUST000017,INS00033,SELL,2026-04-19T10:48:56,2,745.88,5.00,0.27
TRD00001142,2026-04-19,ORD202604190001873,ACC000016,CUST000311,INS00087,BUY,2026-04-19T09:46:32,5,1798.58,5.00,1.62
TRD00001143,2026-04-19,ORD202604190001874,ACC000073,CUST000349,INS00036,BUY,2026-04-19T10:49:19,5,620.81,5.00,0.56
TRD00001144,2026-04-19,ORD202604190001875,ACC000676,CUST000426,INS00046,BUY,2026-04-19T10:18:05,5,1684.73,5.00,1.52
TRD00001145,2026-04-19,ORD202604190001876,ACC000063,CUST000480,INS00116,SELL,2026-04-19T09:46:45,5,1273.61,5.00,1.15
TRD00001146,2026-04-19,ORD202604190001877,ACC000346,CUST000048,INS00051,BUY,2026-04-19T10:49:02,10,126.02,5.00,0.23
TRD00001147,2026-04-19,ORD202604190001880,ACC000111,CUST000131,INS00061,BUY,2026-04-19T10:49:13,20,995.87,5.98,3.59
TRD00001148,2026-04-19,ORD202604190001881,ACC000176,CUST000223,INS00101,SELL,2026-04-19T10:49:29,1,712.91,5.00,0.13
TRD00001149,2026-04-19,ORD202604190001882,ACC000545,CUST000286,INS00021,BUY,2026-04-19T10:18:15,5,1424.46,5.00,1.28
TRD00001150,2026-04-19,ORD202604190001884,ACC000059,CUST000378,INS00050,BUY,2026-04-19T10:49:19,10,1719.92,5.16,3.10
TRD00001151,2026-04-19,ORD202604190001885,ACC000495,CUST000455,INS00047,SELL,2026-04-19T10:17:53,1,810.65,5.00,0.15
TRD00001152,2026-04-19,ORD202604190001887,ACC000782,CUST000240,INS00054,SELL,2026-04-19T10:18:10,25,138.65,5.00,0.62
TRD00001153,2026-04-19,ORD202604190001888,ACC000190,CUST000345,INS00109,SELL,2026-04-19T09:46:46,5,1007.25,5.00,0.91
TRD00001154,2026-04-19,ORD202604190001889,ACC000214,CUST000053,INS00033,BUY,2026-04-19T10:50:02,10,1918.91,5.76,3.45
TRD00001155,2026-04-19,ORD202604190001891,ACC000144,CUST000440,INS00095,BUY,2026-04-19T10:50:01,50,450.79,6.76,4.06
TRD00001156,2026-04-19,ORD202604190001893,ACC000199,CUST000192,INS00093,BUY,2026-04-19T10:50:18,20,2295.20,13.77,8.26
TRD00001157,2026-04-19,ORD202604190001894,ACC000498,CUST000376,INS00069,SELL,2026-04-19T09:46:59,10,629.95,5.00,1.13
TRD00001158,2026-04-19,ORD202604190001897,ACC000680,CUST000068,INS00043,SELL,2026-04-19T09:47:14,100,1042.53,31.28,18.77
TRD00001159,2026-04-19,ORD202604190001899,ACC000094,CUST000097,INS00056,BUY,2026-04-19T09:47:04,10,2205.65,6.62,3.97
TRD00001160,2026-04-19,ORD202604190001902,ACC000509,CUST000312,INS00074,SELL,2026-04-19T09:47:00,50,1027.57,15.41,9.25
TRD00001161,2026-04-19,ORD202604190001904,ACC000256,CUST000437,INS00050,SELL,2026-04-19T10:50:53,2,2225.07,5.00,0.80
TRD00001162,2026-04-19,ORD202604190001907,ACC000302,CUST000500,INS00085,BUY,2026-04-19T10:50:59,100,630.46,18.91,11.35
TRD00001163,2026-04-19,ORD202604190001908,ACC000674,CUST000421,INS00068,BUY,2026-04-19T09:46:56,25,2233.98,16.75,10.05
TRD00001164,2026-04-19,ORD202604190001909,ACC000758,CUST000051,INS00058,SELL,2026-04-19T09:47:17,2,2189.51,5.00,0.79
TRD00001165,2026-04-19,ORD202604190001911,ACC000355,CUST000103,INS00035,SELL,2026-04-19T10:51:00,100,228.71,6.86,4.12
TRD00001166,2026-04-19,ORD202604190001912,ACC000038,CUST000420,INS00089,BUY,2026-04-19T10:19:17,50,1926.82,28.90,17.34
TRD00001167,2026-04-19,ORD202604190001914,ACC000641,CUST000237,INS00001,BUY,2026-04-19T10:51:09,2,748.03,5.00,0.27
TRD00001168,2026-04-19,ORD202604190001915,ACC000220,CUST000069,INS00105,BUY,2026-04-19T10:19:25,100,2243.33,67.30,40.38
TRD00001169,2026-04-19,ORD202604190001917,ACC000189,CUST000108,INS00009,SELL,2026-04-19T09:47:30,20,544.66,5.00,1.96
TRD00001170,2026-04-19,ORD202604190001918,ACC000041,CUST000104,INS00078,BUY,2026-04-19T10:19:11,20,634.34,5.00,2.28
TRD00001171,2026-04-19,ORD202604190001920,ACC000482,CUST000250,INS00091,SELL,2026-04-19T10:51:37,5,1295.83,5.00,1.17
TRD00001172,2026-04-19,ORD202604190001921,ACC000262,CUST000463,INS00074,SELL,2026-04-19T10:51:18,100,1903.45,57.10,34.26
TRD00001173,2026-04-19,ORD202604190001922,ACC000484,CUST000108,INS00106,BUY,2026-04-19T09:47:23,10,2215.71,6.65,3.99
TRD00001174,2026-04-19,ORD202604190001923,ACC000310,CUST000165,INS00090,BUY,2026-04-19T10:19:24,10,2130.88,6.39,3.84
TRD00001175,2026-04-19,ORD202604190001924,ACC000649,CUST000457,INS00089,BUY,2026-04-19T09:47:10,10,1931.09,5.79,3.48
TRD00001176,2026-04-19,ORD202604190001928,ACC000022,CUST000158,INS00063,BUY,2026-04-19T10:51:40,2,476.82,5.00,0.17
TRD00001177,2026-04-19,ORD202604190001930,ACC000735,CUST000106,INS00111,SELL,2026-04-19T10:19:57,20,1912.54,11.48,6.89
TRD00001178,2026-04-19,ORD202604190001931,ACC000360,CUST000113,INS00017,BUY,2026-04-19T09:47:48,5,589.84,5.00,0.53
TRD00001179,2026-04-19,ORD202604190001932,ACC000701,CUST000229,INS00003,SELL,2026-04-19T09:47:33,2,1848.40,5.00,0.67
TRD00001180,2026-04-19,ORD202604190001933,ACC000773,CUST000339,INS00086,BUY,2026-04-19T10:52:12,5,1738.67,5.00,1.56
TRD00001181,2026-04-19,ORD202604190001934,ACC000560,CUST000003,INS00008,SELL,2026-04-19T10:19:42,50,543.05,8.15,4.89
TRD00001182,2026-04-19,ORD202604190001935,ACC000536,CUST000430,INS00032,BUY,2026-04-19T10:52:25,100,2072.25,62.17,37.30
TRD00001183,2026-04-19,ORD202604190001936,ACC000733,CUST000485,INS00008,SELL,2026-04-19T09:47:49,20,1009.78,6.06,3.64
TRD00001184,2026-04-19,ORD202604190001937,ACC000010,CUST000198,INS00063,SELL,2026-04-19T10:52:00,25,649.12,5.00,2.92
TRD00001185,2026-04-19,ORD202604190001938,ACC000216,CUST000344,INS00002,SELL,2026-04-19T10:19:39,2,618.48,5.00,0.22
TRD00001186,2026-04-19,ORD202604190001941,ACC000441,CUST000400,INS00033,BUY,2026-04-19T09:47:27,2,1915.16,5.00,0.69
TRD00001187,2026-04-19,ORD202604190001942,ACC000366,CUST000184,INS00010,SELL,2026-04-19T10:20:25,2,1393.31,5.00,0.50
TRD00001188,2026-04-19,ORD202604190001944,ACC000618,CUST000024,INS00071,BUY,2026-04-19T10:20:09,100,924.63,27.74,16.64
TRD00001189,2026-04-19,ORD202604190001945,ACC000202,CUST000160,INS00003,BUY,2026-04-19T09:47:27,20,505.09,5.00,1.82
TRD00001190,2026-04-19,ORD202604190001946,ACC000142,CUST000492,INS00018,BUY,2026-04-19T10:52:31,2,458.59,5.00,0.17
TRD00001191,2026-04-19,ORD202604190001948,ACC000297,CUST000007,INS00010,SELL,2026-04-19T09:47:56,5,1100.28,5.00,0.99
TRD00001192,2026-04-19,ORD202604190001951,ACC000281,CUST000152,INS00015,SELL,2026-04-19T10:20:35,2,1578.35,5.00,0.57
TRD00001193,2026-04-19,ORD202604190001952,ACC000046,CUST000368,INS00066,BUY,2026-04-19T09:47:38,25,536.15,5.00,2.41
TRD00001194,2026-04-19,ORD202604190001953,ACC000177,CUST000401,INS00076,BUY,2026-04-19T10:20:45,2,915.90,5.00,0.33
TRD00001195,2026-04-19,ORD202604190001958,ACC000051,CUST000379,INS00033,SELL,2026-04-19T10:20:23,25,195.91,5.00,0.88
TRD00001196,2026-04-19,ORD202604190001959,ACC000302,CUST000500,INS00061,SELL,2026-04-19T10:53:32,10,202.74,5.00,0.36
TRD00001197,2026-04-19,ORD202604190001960,ACC000262,CUST000463,INS00060,SELL,2026-04-19T10:53:08,100,304.36,9.13,5.48
TRD00001198,2026-04-19,ORD202604190001964,ACC000546,CUST000494,INS00045,SELL,2026-04-19T10:20:54,20,1073.38,6.44,3.86
TRD00001199,2026-04-19,ORD202604190001965,ACC000360,CUST000113,INS00112,SELL,2026-04-19T09:48:03,20,1834.49,11.01,6.60
TRD00001200,2026-04-19,ORD202604190001966,ACC000178,CUST000370,INS00051,BUY,2026-04-19T10:21:12,10,1854.74,5.56,3.34
TRD00001201,2026-04-19,ORD202604190001967,ACC000386,CUST000344,INS00029,SELL,2026-04-19T10:54:03,20,2089.11,12.53,7.52
TRD00001202,2026-04-19,ORD202604190001968,ACC000213,CUST000110,INS00029,SELL,2026-04-19T10:54:08,1,1494.01,5.00,0.27
TRD00001203,2026-04-19,ORD202604190001969,ACC000300,CUST000395,INS00074,BUY,2026-04-19T09:47:56,20,348.52,5.00,1.25
TRD00001204,2026-04-19,ORD202604190001970,ACC000190,CUST000345,INS00008,SELL,2026-04-19T10:21:12,5,380.72,5.00,0.34
TRD00001205,2026-04-19,ORD202604190001971,ACC000416,CUST000452,INS00116,SELL,2026-04-19T10:21:26,25,554.76,5.00,2.50
TRD00001206,2026-04-19,ORD202604190001972,ACC000197,CUST000495,INS00110,BUY,2026-04-19T10:21:10,5,207.63,5.00,0.19
TRD00001207,2026-04-19,ORD202604190001973,ACC000781,CUST000018,INS00056,BUY,2026-04-19T10:54:17,20,988.46,5.93,3.56
TRD00001208,2026-04-19,ORD202604190001974,ACC000781,CUST000018,INS00007,SELL,2026-04-19T09:48:38,1,440.89,5.00,0.08
TRD00001209,2026-04-19,ORD202604190001975,ACC000283,CUST000305,INS00094,SELL,2026-04-19T10:54:15,100,872.87,26.19,15.71
TRD00001210,2026-04-19,ORD202604190001976,ACC000267,CUST000005,INS00043,SELL,2026-04-19T10:53:52,25,1537.02,11.53,6.92
TRD00001211,2026-04-19,ORD202604190001977,ACC000116,CUST000109,INS00119,SELL,2026-04-19T10:54:18,10,2278.92,6.84,4.10
TRD00001212,2026-04-19,ORD202604190001978,ACC000265,CUST000110,INS00034,BUY,2026-04-19T09:48:11,25,1012.40,7.59,4.56
TRD00001213,2026-04-19,ORD202604190001979,ACC000746,CUST000346,INS00071,BUY,2026-04-19T09:48:30,25,231.37,5.00,1.04
TRD00001214,2026-04-19,ORD202604190001980,ACC000564,CUST000452,INS00021,BUY,2026-04-19T10:21:21,5,194.47,5.00,0.18
