fund_movement_id,business_date,account_id,movement_type,amount,currency_code
FND00000690,2026-04-21,ACC000392,TRADE_SETTLEMENT,-2399.30,INR
FND00000691,2026-04-21,ACC000115,TRADE_SETTLEMENT,501.32,INR
FND00000692,2026-04-21,ACC000796,TRADE_SETTLEMENT,554.99,INR
FND00000693,2026-04-21,ACC000730,TRADE_SETTLEMENT,-8177.75,INR
FND00000694,2026-04-21,ACC000730,DEPOSIT,5000.00,INR
FND00000695,2026-04-21,ACC000789,TRADE_SETTLEMENT,15388.30,INR
FND00000696,2026-04-21,ACC000426,TRADE_SETTLEMENT,-145139.00,INR
FND00000697,2026-04-21,ACC000131,TRADE_SETTLEMENT,-14568.25,INR
FND00000698,2026-04-21,ACC000131,DEPOSIT,50000.00,INR
FND00000699,2026-04-21,ACC000177,TRADE_SETTLEMENT,-231664.00,INR
FND00000700,2026-04-21,ACC000071,TRADE_SETTLEMENT,-11295.40,INR
FND00000701,2026-04-21,ACC000510,TRADE_SETTLEMENT,-137518.00,INR
FND00000702,2026-04-21,ACC000510,DEPOSIT,25000.00,INR
FND00000703,2026-04-21,ACC000385,TRADE_SETTLEMENT,-8784.80,INR
FND00000704,2026-04-21,ACC000730,TRADE_SETTLEMENT,117091.00,INR
FND00000705,2026-04-21,ACC000521,TRADE_SETTLEMENT,-237.47,INR
FND00000706,2026-04-21,ACC000099,TRADE_SETTLEMENT,-1177.49,INR
FND00000707,2026-04-21,ACC000024,TRADE_SETTLEMENT,-13507.80,INR
FND00000708,2026-04-21,ACC000150,TRADE_SETTLEMENT,109407.00,INR
FND00000709,2026-04-21,ACC000151,TRADE_SETTLEMENT,271.21,INR
FND00000710,2026-04-21,ACC000076,TRADE_SETTLEMENT,3394.18,INR
FND00000711,2026-04-21,ACC000575,TRADE_SETTLEMENT,641.79,INR
FND00000712,2026-04-21,ACC000520,TRADE_SETTLEMENT,227274.00,INR
FND00000713,2026-04-21,ACC000177,TRADE_SETTLEMENT,5498.25,INR
FND00000714,2026-04-21,ACC000219,TRADE_SETTLEMENT,-22785.60,INR
FND00000715,2026-04-21,ACC000219,DEPOSIT,50000.00,INR
FND00000716,2026-04-21,ACC000587,TRADE_SETTLEMENT,4744.70,INR
FND00000717,2026-04-21,ACC000090,TRADE_SETTLEMENT,-41728.20,INR
FND00000718,2026-04-21,ACC000585,TRADE_SETTLEMENT,3341.38,INR
FND00000719,2026-04-21,ACC000038,TRADE_SETTLEMENT,-25838.50,INR
FND00000720,2026-04-21,ACC000384,TRADE_SETTLEMENT,-502.62,INR
FND00000721,2026-04-21,ACC000272,TRADE_SETTLEMENT,3689.30,INR
FND00000722,2026-04-21,ACC000189,TRADE_SETTLEMENT,-47257.00,INR
FND00000723,2026-04-21,ACC000730,TRADE_SETTLEMENT,26297.40,INR
FND00000724,2026-04-21,ACC000052,TRADE_SETTLEMENT,39122.80,INR
FND00000725,2026-04-21,ACC000462,TRADE_SETTLEMENT,22122.00,INR
FND00000726,2026-04-21,ACC000233,TRADE_SETTLEMENT,4314.15,INR
FND00000727,2026-04-21,ACC000358,TRADE_SETTLEMENT,-17966.40,INR
FND00000728,2026-04-21,ACC000358,DEPOSIT,10000.00,INR
FND00000729,2026-04-21,ACC000677,TRADE_SETTLEMENT,3988.64,INR
FND00000730,2026-04-21,ACC000054,TRADE_SETTLEMENT,2108.20,INR
FND00000731,2026-04-21,ACC000069,TRADE_SETTLEMENT,-7733.00,INR
FND00000732,2026-04-21,ACC000117,TRADE_SETTLEMENT,19304.40,INR
FND00000733,2026-04-21,ACC000117,DEPOSIT,50000.00,INR
FND00000734,2026-04-21,ACC000153,TRADE_SETTLEMENT,231235.00,INR
FND00000735,2026-04-21,ACC000006,TRADE_SETTLEMENT,8084.60,INR
FND00000736,2026-04-21,ACC000481,TRADE_SETTLEMENT,112456.00,INR
FND00000737,2026-04-21,ACC000481,DEPOSIT,10000.00,INR
FND00000738,2026-04-21,ACC000710,TRADE_SETTLEMENT,-5082.75,INR
FND00000739,2026-04-21,ACC000460,TRADE_SETTLEMENT,-18380.50,INR
FND00000740,2026-04-21,ACC000021,TRADE_SETTLEMENT,-3203.75,INR
FND00000741,2026-04-21,ACC000214,TRADE_SETTLEMENT,30148.20,INR
FND00000742,2026-04-21,ACC000214,DEPOSIT,10000.00,INR
FND00000743,2026-04-21,ACC000668,TRADE_SETTLEMENT,-2161.20,INR
FND00000744,2026-04-21,ACC000130,TRADE_SETTLEMENT,1715.87,INR
FND00000745,2026-04-21,ACC000490,TRADE_SETTLEMENT,-8988.80,INR
FND00000746,2026-04-21,ACC000734,TRADE_SETTLEMENT,1608.56,INR
FND00000747,2026-04-21,ACC000012,TRADE_SETTLEMENT,9655.60,INR
FND00000748,2026-04-21,ACC000012,DEPOSIT,10000.00,INR
FND00000749,2026-04-21,ACC000017,TRADE_SETTLEMENT,70084.00,INR
FND00000750,2026-04-21,ACC000031,TRADE_SETTLEMENT,100563.00,INR
FND00000751,2026-04-21,ACC000031,DEPOSIT,25000.00,INR
FND00000752,2026-04-21,ACC000427,TRADE_SETTLEMENT,-17941.00,INR
FND00000753,2026-04-21,ACC000054,TRADE_SETTLEMENT,33900.00,INR
FND00000754,2026-04-21,ACC000589,TRADE_SETTLEMENT,15825.00,INR
FND00000755,2026-04-21,ACC000311,TRADE_SETTLEMENT,-7842.85,INR
FND00000756,2026-04-21,ACC000311,DEPOSIT,25000.00,INR
FND00000757,2026-04-21,ACC000717,TRADE_SETTLEMENT,-8061.75,INR
FND00000758,2026-04-21,ACC000717,DEPOSIT,25000.00,INR
FND00000759,2026-04-21,ACC000226,TRADE_SETTLEMENT,897.27,INR
FND00000760,2026-04-21,ACC000226,DEPOSIT,25000.00,INR
FND00000761,2026-04-21,ACC000268,TRADE_SETTLEMENT,-4824.00,INR
FND00000762,2026-04-21,ACC000034,TRADE_SETTLEMENT,20084.10,INR
FND00000763,2026-04-21,ACC000416,TRADE_SETTLEMENT,-41277.20,INR
FND00000764,2026-04-21,ACC000510,TRADE_SETTLEMENT,1700.63,INR
FND00000765,2026-04-21,ACC000625,TRADE_SETTLEMENT,9879.95,INR
FND00000766,2026-04-21,ACC000663,TRADE_SETTLEMENT,-63773.00,INR
FND00000767,2026-04-21,ACC000382,TRADE_SETTLEMENT,-19489.00,INR
FND00000768,2026-04-21,ACC000382,DEPOSIT,50000.00,INR
FND00000769,2026-04-21,ACC000473,TRADE_SETTLEMENT,96800.00,INR
FND00000770,2026-04-21,ACC000338,TRADE_SETTLEMENT,-37681.50,INR
FND00000771,2026-04-21,ACC000133,TRADE_SETTLEMENT,-60568.75,INR
FND00000772,2026-04-21,ACC000625,TRADE_SETTLEMENT,-50288.75,INR
FND00000773,2026-04-21,ACC000009,TRADE_SETTLEMENT,13420.20,INR
FND00000774,2026-04-21,ACC000009,DEPOSIT,10000.00,INR
FND00000775,2026-04-21,ACC000082,TRADE_SETTLEMENT,15851.00,INR
FND00000776,2026-04-21,ACC000059,TRADE_SETTLEMENT,-1917.70,INR
FND00000777,2026-04-21,ACC000001,TRADE_SETTLEMENT,-1581.99,INR
FND00000778,2026-04-21,ACC000150,TRADE_SETTLEMENT,1905.85,INR
FND00000779,2026-04-21,ACC000288,TRADE_SETTLEMENT,18592.80,INR
FND00000780,2026-04-21,ACC000288,DEPOSIT,25000.00,INR
FND00000781,2026-04-21,ACC000035,TRADE_SETTLEMENT,146319.00,INR
FND00000782,2026-04-21,ACC000170,TRADE_SETTLEMENT,201341.00,INR
FND00000783,2026-04-21,ACC000333,TRADE_SETTLEMENT,4533.30,INR
FND00000784,2026-04-21,ACC000442,TRADE_SETTLEMENT,15311.00,INR
FND00000785,2026-04-21,ACC000248,TRADE_SETTLEMENT,-11530.20,INR
FND00000786,2026-04-21,ACC000704,TRADE_SETTLEMENT,-85153.00,INR
FND00000787,2026-04-21,ACC000448,TRADE_SETTLEMENT,20000.00,INR
FND00000788,2026-04-21,ACC000102,TRADE_SETTLEMENT,50556.50,INR
FND00000789,2026-04-21,ACC000205,TRADE_SETTLEMENT,46728.00,INR
FND00000790,2026-04-21,ACC000441,TRADE_SETTLEMENT,41987.60,INR
FND00000791,2026-04-21,ACC000441,DEPOSIT,50000.00,INR
FND00000792,2026-04-21,ACC000635,TRADE_SETTLEMENT,8039.15,INR
FND00000793,2026-04-21,ACC000253,TRADE_SETTLEMENT,-16965.50,INR
FND00000794,2026-04-21,ACC000253,DEPOSIT,5000.00,INR
FND00000795,2026-04-21,ACC000291,TRADE_SETTLEMENT,-38475.00,INR
FND00000796,2026-04-21,ACC000794,TRADE_SETTLEMENT,14632.00,INR
FND00000797,2026-04-21,ACC000250,TRADE_SETTLEMENT,2379.90,INR
FND00000798,2026-04-21,ACC000591,TRADE_SETTLEMENT,54272.75,INR
FND00000799,2026-04-21,ACC000570,TRADE_SETTLEMENT,6967.75,INR
FND00000800,2026-04-21,ACC000494,TRADE_SETTLEMENT,-1191.29,INR
FND00000801,2026-04-21,ACC000264,TRADE_SETTLEMENT,-90376.00,INR
FND00000802,2026-04-21,ACC000221,TRADE_SETTLEMENT,95152.00,INR
FND00000803,2026-04-21,ACC000664,TRADE_SETTLEMENT,725.88,INR
FND00000804,2026-04-21,ACC000482,TRADE_SETTLEMENT,-79554.00,INR
FND00000805,2026-04-21,ACC000377,TRADE_SETTLEMENT,4697.02,INR
FND00000806,2026-04-21,ACC000377,DEPOSIT,25000.00,INR
FND00000807,2026-04-21,ACC000025,TRADE_SETTLEMENT,-1235.30,INR
FND00000808,2026-04-21,ACC000039,TRADE_SETTLEMENT,2175.32,INR
FND00000809,2026-04-21,ACC000729,TRADE_SETTLEMENT,1588.54,INR
FND00000810,2026-04-21,ACC000624,TRADE_SETTLEMENT,-2734.42,INR
FND00000811,2026-04-21,ACC000103,TRADE_SETTLEMENT,-5756.80,INR
FND00000812,2026-04-21,ACC000442,TRADE_SETTLEMENT,-24895.00,INR
FND00000813,2026-04-21,ACC000341,TRADE_SETTLEMENT,21561.30,INR
FND00000814,2026-04-21,ACC000341,DEPOSIT,25000.00,INR
FND00000815,2026-04-21,ACC000018,TRADE_SETTLEMENT,-4994.20,INR
FND00000816,2026-04-21,ACC000367,TRADE_SETTLEMENT,566.07,INR
FND00000817,2026-04-21,ACC000367,DEPOSIT,5000.00,INR
FND00000818,2026-04-21,ACC000235,TRADE_SETTLEMENT,-109903.50,INR
FND00000819,2026-04-21,ACC000568,TRADE_SETTLEMENT,96250.00,INR
FND00000820,2026-04-21,ACC000234,TRADE_SETTLEMENT,-19270.00,INR
FND00000821,2026-04-21,ACC000362,TRADE_SETTLEMENT,-17435.80,INR
FND00000822,2026-04-21,ACC000533,TRADE_SETTLEMENT,-31783.80,INR
FND00000823,2026-04-21,ACC000301,TRADE_SETTLEMENT,3189.40,INR
FND00000824,2026-04-21,ACC000003,TRADE_SETTLEMENT,-8333.60,INR
FND00000825,2026-04-21,ACC000495,TRADE_SETTLEMENT,4622.50,INR
FND00000826,2026-04-21,ACC000520,TRADE_SETTLEMENT,81270.00,INR
FND00000827,2026-04-21,ACC000597,TRADE_SETTLEMENT,-2798.08,INR
FND00000828,2026-04-21,ACC000009,TRADE_SETTLEMENT,21888.60,INR
FND00000829,2026-04-21,ACC000450,TRADE_SETTLEMENT,-11659.35,INR
FND00000830,2026-04-21,ACC000604,TRADE_SETTLEMENT,84709.50,INR
FND00000831,2026-04-21,ACC000604,DEPOSIT,50000.00,INR
FND00000832,2026-04-21,ACC000054,TRADE_SETTLEMENT,-203503.00,INR
FND00000833,2026-04-21,ACC000616,TRADE_SETTLEMENT,-3252.12,INR
FND00000834,2026-04-21,ACC000745,TRADE_SETTLEMENT,7783.05,INR
FND00000835,2026-04-21,ACC000290,TRADE_SETTLEMENT,4309.18,INR
FND00000836,2026-04-21,ACC000650,TRADE_SETTLEMENT,71682.00,INR
FND00000837,2026-04-21,ACC000575,TRADE_SETTLEMENT,-37897.00,INR
FND00000838,2026-04-21,ACC000009,TRADE_SETTLEMENT,-16566.40,INR
FND00000839,2026-04-21,ACC000638,TRADE_SETTLEMENT,43227.50,INR
FND00000840,2026-04-21,ACC000587,TRADE_SETTLEMENT,2222.20,INR
FND00000841,2026-04-21,ACC000234,TRADE_SETTLEMENT,14000.75,INR
FND00000842,2026-04-21,ACC000018,TRADE_SETTLEMENT,-27469.20,INR
FND00000843,2026-04-21,ACC000658,TRADE_SETTLEMENT,-20506.75,INR
FND00000844,2026-04-21,ACC000649,TRADE_SETTLEMENT,-70752.00,INR
FND00000845,2026-04-21,ACC000765,TRADE_SETTLEMENT,1524.60,INR
FND00000846,2026-04-21,ACC000765,DEPOSIT,5000.00,INR
FND00000847,2026-04-21,ACC000329,TRADE_SETTLEMENT,-6098.00,INR
FND00000848,2026-04-21,ACC000343,TRADE_SETTLEMENT,7728.60,INR
FND00000849,2026-04-21,ACC000746,TRADE_SETTLEMENT,10321.85,INR
FND00000850,2026-04-21,ACC000746,DEPOSIT,10000.00,INR
FND00000851,2026-04-21,ACC000598,TRADE_SETTLEMENT,17815.40,INR
FND00000852,2026-04-21,ACC000586,TRADE_SETTLEMENT,-137977.00,INR
FND00000853,2026-04-21,ACC000029,TRADE_SETTLEMENT,24314.50,INR
FND00000854,2026-04-21,ACC000717,TRADE_SETTLEMENT,-21840.90,INR
FND00000855,2026-04-21,ACC000019,TRADE_SETTLEMENT,-10889.95,INR
FND00000856,2026-04-21,ACC000130,TRADE_SETTLEMENT,59348.00,INR
FND00000857,2026-04-21,ACC000578,TRADE_SETTLEMENT,-7194.80,INR
FND00000858,2026-04-21,ACC000587,TRADE_SETTLEMENT,61193.00,INR
FND00000859,2026-04-21,ACC000360,TRADE_SETTLEMENT,-15966.90,INR
FND00000860,2026-04-21,ACC000360,DEPOSIT,50000.00,INR
FND00000861,2026-04-21,ACC000350,TRADE_SETTLEMENT,63549.00,INR
FND00000862,2026-04-21,ACC000355,TRADE_SETTLEMENT,5243.60,INR
FND00000863,2026-04-21,ACC000788,TRADE_SETTLEMENT,-11908.25,INR
FND00000864,2026-04-21,ACC000079,TRADE_SETTLEMENT,-48629.50,INR
FND00000865,2026-04-21,ACC000079,DEPOSIT,10000.00,INR
FND00000866,2026-04-21,ACC000338,TRADE_SETTLEMENT,-232516.00,INR
FND00000867,2026-04-21,ACC000271,TRADE_SETTLEMENT,50562.50,INR
FND00000868,2026-04-21,ACC000271,DEPOSIT,25000.00,INR
FND00000869,2026-04-21,ACC000575,TRADE_SETTLEMENT,-48798.75,INR
FND00000870,2026-04-21,ACC000020,TRADE_SETTLEMENT,-64352.50,INR
FND00000871,2026-04-21,ACC000593,TRADE_SETTLEMENT,46124.00,INR
FND00000872,2026-04-21,ACC000554,TRADE_SETTLEMENT,-21222.50,INR
FND00000873,2026-04-21,ACC000334,TRADE_SETTLEMENT,42305.75,INR
FND00000874,2026-04-21,ACC000281,TRADE_SETTLEMENT,14859.20,INR
FND00000875,2026-04-21,ACC000340,TRADE_SETTLEMENT,-198265.00,INR
FND00000876,2026-04-21,ACC000675,TRADE_SETTLEMENT,10398.60,INR
FND00000877,2026-04-21,ACC000675,DEPOSIT,10000.00,INR
FND00000878,2026-04-21,ACC000251,TRADE_SETTLEMENT,53121.25,INR
FND00000879,2026-04-21,ACC000047,TRADE_SETTLEMENT,-55192.75,INR
FND00000880,2026-04-21,ACC000047,DEPOSIT,10000.00,INR
FND00000881,2026-04-21,ACC000146,TRADE_SETTLEMENT,-2561.05,INR
FND00000882,2026-04-21,ACC000082,TRADE_SETTLEMENT,-1575.75,INR
FND00000883,2026-04-21,ACC000607,TRADE_SETTLEMENT,222476.00,INR
FND00000884,2026-04-21,ACC000607,DEPOSIT,50000.00,INR
FND00000885,2026-04-21,ACC000758,TRADE_SETTLEMENT,-16555.90,INR
FND00000886,2026-04-21,ACC000222,TRADE_SETTLEMENT,-12175.50,INR
FND00000887,2026-04-21,ACC000222,DEPOSIT,25000.00,INR
FND00000888,2026-04-21,ACC000045,TRADE_SETTLEMENT,-36112.00,INR
FND00000889,2026-04-21,ACC000045,DEPOSIT,50000.00,INR
FND00000890,2026-04-21,ACC000344,TRADE_SETTLEMENT,-5603.50,INR
FND00000891,2026-04-21,ACC000435,TRADE_SETTLEMENT,17128.10,INR
FND00000892,2026-04-21,ACC000037,TRADE_SETTLEMENT,-26854.50,INR
FND00000893,2026-04-21,ACC000037,DEPOSIT,25000.00,INR
FND00000894,2026-04-21,ACC000551,TRADE_SETTLEMENT,-57543.75,INR
FND00000895,2026-04-21,ACC000393,TRADE_SETTLEMENT,66147.00,INR
FND00000896,2026-04-21,ACC000190,TRADE_SETTLEMENT,-690.76,INR
FND00000897,2026-04-21,ACC000597,TRADE_SETTLEMENT,-88969.00,INR
FND00000898,2026-04-21,ACC000501,TRADE_SETTLEMENT,-19303.25,INR
FND00000899,2026-04-21,ACC000785,TRADE_SETTLEMENT,-956.14,INR
FND00000900,2026-04-21,ACC000057,TRADE_SETTLEMENT,-618.27,INR
FND00000901,2026-04-21,ACC000004,TRADE_SETTLEMENT,129996.00,INR
FND00000902,2026-04-21,ACC000617,TRADE_SETTLEMENT,5408.00,INR
FND00000903,2026-04-21,ACC000231,TRADE_SETTLEMENT,41970.80,INR
FND00000904,2026-04-21,ACC000231,DEPOSIT,50000.00,INR
FND00000905,2026-04-21,ACC000673,TRADE_SETTLEMENT,-1425.42,INR
FND00000906,2026-04-21,ACC000208,TRADE_SETTLEMENT,-948.21,INR
FND00000907,2026-04-21,ACC000624,TRADE_SETTLEMENT,56775.50,INR
FND00000908,2026-04-21,ACC000536,TRADE_SETTLEMENT,-3633.10,INR
FND00000909,2026-04-21,ACC000242,TRADE_SETTLEMENT,-2046.48,INR
FND00000910,2026-04-21,ACC000242,DEPOSIT,10000.00,INR
FND00000911,2026-04-21,ACC000587,TRADE_SETTLEMENT,1796.63,INR
FND00000912,2026-04-21,ACC000012,TRADE_SETTLEMENT,-7365.60,INR
FND00000913,2026-04-21,ACC000469,TRADE_SETTLEMENT,3700.38,INR
FND00000914,2026-04-21,ACC000427,TRADE_SETTLEMENT,-145537.00,INR
FND00000915,2026-04-21,ACC000654,TRADE_SETTLEMENT,100187.00,INR
FND00000916,2026-04-21,ACC000654,DEPOSIT,25000.00,INR
FND00000917,2026-04-21,ACC000769,TRADE_SETTLEMENT,4672.70,INR
FND00000918,2026-04-21,ACC000769,DEPOSIT,25000.00,INR
FND00000919,2026-04-21,ACC000442,TRADE_SETTLEMENT,18346.00,INR
FND00000920,2026-04-21,ACC000207,TRADE_SETTLEMENT,62165.50,INR
FND00000921,2026-04-21,ACC000738,TRADE_SETTLEMENT,-49161.25,INR
FND00000922,2026-04-21,ACC000396,TRADE_SETTLEMENT,85271.50,INR
FND00000923,2026-04-21,ACC000745,TRADE_SETTLEMENT,17109.20,INR
FND00000924,2026-04-21,ACC000278,TRADE_SETTLEMENT,2880.40,INR
FND00000925,2026-04-21,ACC000278,DEPOSIT,10000.00,INR
FND00000926,2026-04-21,ACC000071,TRADE_SETTLEMENT,11048.70,INR
FND00000927,2026-04-21,ACC000071,DEPOSIT,25000.00,INR
FND00000928,2026-04-21,ACC000763,TRADE_SETTLEMENT,-46982.00,INR
FND00000929,2026-04-21,ACC000763,DEPOSIT,5000.00,INR
FND00000930,2026-04-21,ACC000720,TRADE_SETTLEMENT,1215.46,INR
FND00000931,2026-04-21,ACC000730,TRADE_SETTLEMENT,19679.50,INR
FND00000932,2026-04-21,ACC000428,TRADE_SETTLEMENT,-459.90,INR
FND00000933,2026-04-21,ACC000147,TRADE_SETTLEMENT,-24335.80,INR
FND00000934,2026-04-21,ACC000067,TRADE_SETTLEMENT,-36288.00,INR
FND00000935,2026-04-21,ACC000174,TRADE_SETTLEMENT,-29393.00,INR
FND00000936,2026-04-21,ACC000701,TRADE_SETTLEMENT,3658.84,INR
FND00000937,2026-04-21,ACC000519,TRADE_SETTLEMENT,-56682.00,INR
FND00000938,2026-04-21,ACC000519,DEPOSIT,25000.00,INR
FND00000939,2026-04-21,ACC000236,TRADE_SETTLEMENT,-41332.50,INR
FND00000940,2026-04-21,ACC000443,TRADE_SETTLEMENT,-34839.00,INR
FND00000941,2026-04-21,ACC000286,TRADE_SETTLEMENT,-2023.73,INR
FND00000942,2026-04-21,ACC000222,TRADE_SETTLEMENT,-1331.81,INR
FND00000943,2026-04-21,ACC000671,TRADE_SETTLEMENT,105256.00,INR
FND00000944,2026-04-21,ACC000141,TRADE_SETTLEMENT,8146.40,INR
FND00000945,2026-04-21,ACC000015,TRADE_SETTLEMENT,-16271.10,INR
FND00000946,2026-04-21,ACC000441,TRADE_SETTLEMENT,4624.15,INR
FND00000947,2026-04-21,ACC000785,TRADE_SETTLEMENT,-734.68,INR
FND00000948,2026-04-21,ACC000014,TRADE_SETTLEMENT,1082.38,INR
FND00000949,2026-04-21,ACC000522,TRADE_SETTLEMENT,4234.90,INR
FND00000950,2026-04-21,ACC000797,TRADE_SETTLEMENT,-35824.00,INR
FND00000951,2026-04-21,ACC000434,TRADE_SETTLEMENT,-2452.80,INR
FND00000952,2026-04-21,ACC000028,TRADE_SETTLEMENT,691.32,INR
FND00000953,2026-04-21,ACC000555,TRADE_SETTLEMENT,-98459.00,INR
FND00000954,2026-04-21,ACC000555,DEPOSIT,5000.00,INR
FND00000955,2026-04-21,ACC000744,TRADE_SETTLEMENT,5590.10,INR
FND00000956,2026-04-21,ACC000322,TRADE_SETTLEMENT,1655.90,INR
FND00000957,2026-04-21,ACC000459,TRADE_SETTLEMENT,14744.80,INR
FND00000958,2026-04-21,ACC000762,TRADE_SETTLEMENT,-3681.72,INR
FND00000959,2026-04-21,ACC000706,TRADE_SETTLEMENT,4176.65,INR
FND00000960,2026-04-21,ACC000016,TRADE_SETTLEMENT,16665.20,INR
FND00000961,2026-04-21,ACC000190,TRADE_SETTLEMENT,-2138.34,INR
FND00000962,2026-04-21,ACC000388,TRADE_SETTLEMENT,-955.70,INR
FND00000963,2026-04-21,ACC000445,TRADE_SETTLEMENT,-215801.00,INR
FND00000964,2026-04-21,ACC000445,DEPOSIT,25000.00,INR
FND00000965,2026-04-21,ACC000333,TRADE_SETTLEMENT,-1942.85,INR
FND00000966,2026-04-21,ACC000059,TRADE_SETTLEMENT,2261.00,INR
FND00000967,2026-04-21,ACC000002,TRADE_SETTLEMENT,1536.57,INR
FND00000968,2026-04-21,ACC000306,TRADE_SETTLEMENT,-61844.00,INR
FND00000969,2026-04-21,ACC000306,DEPOSIT,50000.00,INR
FND00000970,2026-04-21,ACC000297,TRADE_SETTLEMENT,-3340.10,INR
FND00000971,2026-04-21,ACC000660,TRADE_SETTLEMENT,-2149.65,INR
FND00000972,2026-04-21,ACC000158,TRADE_SETTLEMENT,-2993.64,INR
FND00000973,2026-04-21,ACC000033,TRADE_SETTLEMENT,2324.72,INR
FND00000974,2026-04-21,ACC000082,TRADE_SETTLEMENT,-1397.48,INR
FND00000975,2026-04-21,ACC000316,TRADE_SETTLEMENT,56957.50,INR
FND00000976,2026-04-21,ACC000031,TRADE_SETTLEMENT,-17671.00,INR
FND00000977,2026-04-21,ACC000746,TRADE_SETTLEMENT,3503.60,INR
FND00000978,2026-04-21,ACC000274,TRADE_SETTLEMENT,-24020.00,INR
FND00000979,2026-04-21,ACC000670,TRADE_SETTLEMENT,-24265.00,INR
FND00000980,2026-04-21,ACC000275,TRADE_SETTLEMENT,1323.43,INR
FND00000981,2026-04-21,ACC000018,TRADE_SETTLEMENT,16208.00,INR
FND00000982,2026-04-21,ACC000333,TRADE_SETTLEMENT,-25529.75,INR
FND00000983,2026-04-21,ACC000641,TRADE_SETTLEMENT,28685.40,INR
FND00000984,2026-04-21,ACC000059,TRADE_SETTLEMENT,-48427.50,INR
FND00000985,2026-04-21,ACC000059,DEPOSIT,25000.00,INR
FND00000986,2026-04-21,ACC000492,TRADE_SETTLEMENT,7688.40,INR
FND00000987,2026-04-21,ACC000046,TRADE_SETTLEMENT,-19831.20,INR
FND00000988,2026-04-21,ACC000233,TRADE_SETTLEMENT,-2385.71,INR
FND00000989,2026-04-21,ACC000233,DEPOSIT,5000.00,INR
FND00000990,2026-04-21,ACC000268,TRADE_SETTLEMENT,1087.49,INR
FND00000991,2026-04-21,ACC000268,DEPOSIT,10000.00,INR
FND00000992,2026-04-21,ACC000669,TRADE_SETTLEMENT,3404.32,INR
FND00000993,2026-04-21,ACC000240,TRADE_SETTLEMENT,-1876.08,INR
FND00000994,2026-04-21,ACC000667,TRADE_SETTLEMENT,-4705.90,INR
FND00000995,2026-04-21,ACC000776,TRADE_SETTLEMENT,-208598.00,INR
FND00000996,2026-04-21,ACC000269,TRADE_SETTLEMENT,48171.75,INR
FND00000997,2026-04-21,ACC000709,TRADE_SETTLEMENT,5307.40,INR
FND00000998,2026-04-21,ACC000614,TRADE_SETTLEMENT,-33759.40,INR
FND00000999,2026-04-21,ACC000614,DEPOSIT,10000.00,INR
FND00001000,2026-04-21,ACC000150,TRADE_SETTLEMENT,1599.00,INR
FND00001001,2026-04-21,ACC000738,TRADE_SETTLEMENT,-47185.20,INR
FND00001002,2026-04-21,ACC000067,TRADE_SETTLEMENT,21205.00,INR
FND00001003,2026-04-21,ACC000067,DEPOSIT,10000.00,INR
FND00001004,2026-04-21,ACC000151,TRADE_SETTLEMENT,-34247.25,INR
FND00001005,2026-04-21,ACC000151,DEPOSIT,25000.00,INR
FND00001006,2026-04-21,ACC000095,TRADE_SETTLEMENT,64073.50,INR
FND00001007,2026-04-21,ACC000316,TRADE_SETTLEMENT,-201309.00,INR
FND00001008,2026-04-21,ACC000064,TRADE_SETTLEMENT,3501.06,INR
FND00001009,2026-04-21,ACC000064,DEPOSIT,5000.00,INR
FND00001010,2026-04-21,ACC000467,TRADE_SETTLEMENT,-1364.86,INR
FND00001011,2026-04-21,ACC000022,TRADE_SETTLEMENT,4185.75,INR
FND00001012,2026-04-21,ACC000319,TRADE_SETTLEMENT,-48982.25,INR
FND00001013,2026-04-21,ACC000702,TRADE_SETTLEMENT,-1007.46,INR
FND00001014,2026-04-21,ACC000777,TRADE_SETTLEMENT,1082.80,INR
FND00001015,2026-04-21,ACC000584,TRADE_SETTLEMENT,-111141.50,INR
FND00001016,2026-04-21,ACC000089,TRADE_SETTLEMENT,-10029.50,INR
FND00001017,2026-04-21,ACC000089,DEPOSIT,50000.00,INR
FND00001018,2026-04-21,ACC000546,TRADE_SETTLEMENT,-1709.44,INR
FND00001019,2026-04-21,ACC000280,TRADE_SETTLEMENT,-172446.00,INR
FND00001020,2026-04-21,ACC000238,TRADE_SETTLEMENT,-1624.42,INR
FND00001021,2026-04-21,ACC000761,TRADE_SETTLEMENT,-10625.50,INR
FND00001022,2026-04-21,ACC000005,TRADE_SETTLEMENT,-5163.70,INR
FND00001023,2026-04-21,ACC000374,TRADE_SETTLEMENT,181210.00,INR
FND00001024,2026-04-21,ACC000768,TRADE_SETTLEMENT,-11477.60,INR
FND00001025,2026-04-21,ACC000601,TRADE_SETTLEMENT,49354.25,INR
FND00001026,2026-04-21,ACC000488,TRADE_SETTLEMENT,41235.00,INR
FND00001027,2026-04-21,ACC000488,DEPOSIT,10000.00,INR
FND00001028,2026-04-21,ACC000426,TRADE_SETTLEMENT,-1941.85,INR
FND00001029,2026-04-21,ACC000373,TRADE_SETTLEMENT,25405.50,INR
FND00001030,2026-04-21,ACC000601,TRADE_SETTLEMENT,29309.50,INR
FND00001031,2026-04-21,ACC000043,TRADE_SETTLEMENT,1214.90,INR
FND00001032,2026-04-21,ACC000043,DEPOSIT,50000.00,INR
FND00001033,2026-04-21,ACC000011,TRADE_SETTLEMENT,-10134.55,INR
FND00001034,2026-04-21,ACC000053,TRADE_SETTLEMENT,-3904.52,INR
